Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
2958364346,1153,13503,,,,,,,,,,0.000,20.815,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958367482,10401,13508,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2958378139,1152,13513,,,,,,,,,,0.000,20.833,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958382011,10783,13518,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2958397626,1153,13523,,,,,,,,,,0.000,20.815,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958404314,1696,13528,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2958414523,1568,13533,,,,,,,,,,0.000,15.306,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958420731,84351,13538,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2958507707,1120,13543,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958510810,38848,13548,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2958584602,384,13558,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958588794,1888,13563,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2958594650,384,13568,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958599674,1377,13573,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2958608442,384,13578,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958611994,15072,13583,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2958634683,1119,13588,,,,,,,,,,0.000,21.448,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958638842,2145,13593,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2958644923,1088,13598,,,,,,,,,,0.000,22.059,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958655226,10433,13603,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2958666842,1184,13608,,,,,,,,,,0.000,20.270,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958672090,10656,13613,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2958688954,1601,13618,,,,,,,,,,0.000,14.991,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958692090,1664,13623,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2958698170,1216,13628,,,,,,,,,,0.000,19.737,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958708474,83648,13633,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2958798522,1152,13638,,,,,,,,,,0.000,20.833,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958806778,39361,13643,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2958883322,352,13653,,,,,,,,,,0.000,68.182,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958888026,2016,13658,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2958894010,384,13663,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958897402,1344,13668,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2958906714,352,13673,,,,,,,,,,0.000,68.182,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958910106,15200,13678,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2958925690,1120,13683,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958928666,2208,13688,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2958933946,1152,13693,,,,,,,,,,0.000,20.833,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958937850,10464,13698,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2958951098,1568,13703,,,,,,,,,,0.000,15.306,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958955258,10784,13708,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2958969082,1152,13713,,,,,,,,,,0.000,20.833,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958972634,1696,13718,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2958978746,1088,13723,,,,,,,,,,0.000,22.059,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2958989050,83296,13728,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2959079098,1088,13733,,,,,,,,,,0.000,22.059,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2959088378,38656,13738,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2959164282,384,13748,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2959168794,1888,13753,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2959174554,352,13758,,,,,,,,,,0.000,68.182,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2959178618,1344,13763,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2959189562,384,13768,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2959192986,15296,13773,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2959216314,1152,13778,,,,,,,,,,0.000,20.833,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2959220474,2208,13783,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2959226554,1536,13788,,,,,,,,,,0.000,15.625,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2959232250,10368,13793,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2959244666,1120,13798,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2959252218,10752,13803,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2959266970,1120,13808,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2959269818,1664,13813,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2959275706,1120,13818,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2959286010,83968,13823,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2959377082,1120,13828,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2959384314,38592,13833,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2959489946,352,13843,,,,,,,,,,0.000,147.727,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2959497722,384,13848,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2959503098,1856,13853,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2959510202,384,13858,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2959513818,1312,13863,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantizeLogits
2959519866,352,13868,,,,,,,,,,0.000,68.182,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2959524314,553248,13873,128256,1,1,256,1,1,40,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGeneric
2960078138,20448,13878,,,,,,,,,,0.513,25089.708,Device,Pinned,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Device-to-Host]
2960186682,512,13887,,,,,,,,,,0.004,8031.250,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960195066,384,13892,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960200730,1344,13897,16,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,convertFP16toFP32
2960236154,384,13907,,,,,,,,,,0.000,135.417,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960242682,352,13912,,,,,,,,,,0.000,68.182,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960246842,1984,13917,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2960254874,384,13922,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960258330,1376,13927,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2960269178,384,13932,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960273114,15296,13937,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2960294074,1088,13942,,,,,,,,,,0.000,18.382,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960296858,1120,13947,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960305914,2336,13952,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2960312698,1248,13957,,,,,,,,,,0.000,19.231,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960317178,10560,13962,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2960329402,1088,13967,,,,,,,,,,0.000,22.059,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960334362,11040,13972,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2960349338,1152,13977,,,,,,,,,,0.000,45.139,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960351450,1120,13982,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960360186,1664,13987,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2960366266,1568,13992,,,,,,,,,,0.000,15.306,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960376570,82144,13997,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2960465594,1088,14002,,,,,,,,,,0.000,22.059,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960474874,38880,14007,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2960549018,384,14017,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960553370,1888,14022,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2960560090,352,14027,,,,,,,,,,0.000,68.182,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960563578,1344,14032,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2960571450,384,14037,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960574874,15104,14042,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2960590426,1120,14047,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960593658,2176,14052,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2960598714,1120,14057,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960602810,10528,14062,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2960616122,1120,14067,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960620282,10720,14072,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2960637306,1664,14077,,,,,,,,,,0.000,14.423,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960640762,1664,14082,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2960646842,1120,14087,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960657146,84128,14092,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2960747194,1088,14097,,,,,,,,,,0.000,22.059,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960755450,38688,14102,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2960827738,384,14112,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960831770,1920,14117,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2960838074,384,14122,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960841562,1344,14127,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2960849562,384,14132,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960852762,15392,14137,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2960868730,1152,14142,,,,,,,,,,0.000,20.833,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960872186,2176,14147,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2960877242,1184,14152,,,,,,,,,,0.000,20.270,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960880378,10688,14157,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2960895674,1568,14162,,,,,,,,,,0.000,15.306,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960898810,10752,14167,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2960917178,1120,14172,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960920282,1696,14177,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2960926394,1216,14182,,,,,,,,,,0.000,19.737,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2960936698,83744,14187,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2961026746,1088,14192,,,,,,,,,,0.000,22.059,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961035002,38464,14197,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2961122394,384,14207,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961129978,1856,14212,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2961140986,384,14217,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961145178,1376,14222,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2961163130,384,14227,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961166650,15296,14232,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2961183322,1120,14237,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961187034,2304,14242,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2961192634,1120,14247,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961196794,10400,14252,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2961211066,1120,14257,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961216250,10784,14262,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2961232570,1120,14267,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961236730,1664,14272,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2961241786,1120,14277,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961244922,83808,14282,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2961332922,1216,14287,,,,,,,,,,0.000,19.737,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961338106,39264,14292,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2961413306,384,14302,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961418458,1888,14307,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2961424922,384,14312,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961428282,1343,14317,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2961436410,351,14322,,,,,,,,,,0.000,68.376,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961444858,15168,14327,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2961468090,1632,14332,,,,,,,,,,0.000,14.706,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961473274,2175,14337,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2961477305,1121,14342,,,,,,,,,,0.000,21.409,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961481434,10656,14347,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2961499834,1119,14352,,,,,,,,,,0.000,21.448,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961503738,10752,14357,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2961517241,1121,14362,,,,,,,,,,0.000,21.409,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961521402,1664,14367,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2961526457,1121,14372,,,,,,,,,,0.000,21.409,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961529593,84193,14377,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2961618618,1119,14382,,,,,,,,,,0.000,21.448,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961627897,38209,14387,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2961703993,385,14397,,,,,,,,,,0.000,62.338,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961708217,1856,14402,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2961714746,351,14407,,,,,,,,,,0.000,68.376,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961717978,1343,14412,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2961726874,351,14417,,,,,,,,,,0.000,68.376,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961729914,15487,14422,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2961750618,1152,14427,,,,,,,,,,0.000,20.833,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961754554,2175,14432,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2961759930,1120,14437,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2961763066,10528,14442,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2961778362,1119,14447,,,,,,,,,,0.000,21.448,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
